,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
4185,8824,3523,MI,St. Ignace,St. Ignace Township Library,Town,1870,NA,1884,NA,NA,0,NA,0,NA,St. Ignace MI,-84.7322959,45.8755685
4186,2871,3524,MI,St. John's,Ladies Library Assoc.,Ladies,1870,NA,1884,NA,NA,0,NA,0,NA,St. John's MI,-84.5591521,43.001143
4187,8825,52578,MI,St. Joseph,St. Joseph Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,St. Joseph MI,-86.4895463,42.0938577
4188,4736,3343,MI,St. Joseph,Berrien Co. Agircultural Society,Agri socl,1851,1859,1859,NA,1859,100,1859,100,Antebellum,St. Joseph MI,-86.4895463,42.0938577
4189,8858,52607,MI,Sterling,Sterling Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Sterling MI,-84.0227717,44.0333538
4190,8859,52608,MI,Stockbridge,Stockbridge Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Stockbridge MI,-84.1805146,42.4511466
4191,8860,52609,MI,Stronach,Stronach Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Stronach MI,-86.2753625,44.2133367
4192,8861,3531,MI,Sturgis,Sturgis Township Library,Town,1846,NA,1858,NA,NA,0,NA,0,Antebellum,Sturgis MI,-85.4191482,41.799217
4193,2269,3530,MI,Sturgis,Library Assoc.,Socl,1872,NA,1875,NA,1875,535,1875,525,NA,Sturgis MI,-85.4191482,41.799217
4194,8862,52610,MI,Summerfield,Summerfield Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Summerfield MI,-84.9193082,44.1162109
4195,8863,52611,MI,Summir,Summit Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Summir MI,-84.4592701,42.2012427
4196,8864,52612,MI,Sumner,Sumner Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Sumner MI,-84.8158427,43.3069767
4197,8865,52613,MI,Sumpter,Sumpter Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Sumpter MI,-83.4856913,42.150091
4198,8866,52614,MI,Sunfield,Sunfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Sunfield MI,-84.9924962,42.7622568
4199,8867,52615,MI,Superior,Superior Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Superior MI,-83.6051935,42.3010178
4200,8868,52616,MI,Sylvan,Sylvan Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Sylvan MI,-84.0801613,42.3002726
4201,8869,52617,MI,Tallmadge,Tallmadge Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Tallmadge MI,-85.8336155,42.9918041
4202,8870,52618,MI,Taylor,Taylor Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Taylor MI,-83.2696509,42.240872
4203,8871,52619,MI,Taymouth,Taymouth Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Taymouth MI,-83.873856,43.2428037
4204,8872,52620,MI,Tecumseh,Tecumseh Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Tecumseh MI,-83.9449417,42.0039331
4205,8873,52621,MI,Tekonsha,Tekonsha Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Tekonsha MI,-84.985805,42.0933791
4206,8874,52622,MI,Texas,Texas Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Texas MI,-85.7051116,42.2152042
4207,8875,52623,MI,Thetford,Thetford Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Thetford MI,-83.6561215,43.1731395
4208,8876,3532,MI,Thomastown,Thomastown Township Library,Town,1856,NA,1884,NA,NA,0,NA,0,Antebellum,Thomastown MI,-6.798563,53.7847125
4209,8877,52624,MI,Thornapple,Thornapple Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Thornapple MI,-85.4994192,42.7170757
4210,8878,3533,MI,Three Oaks,Three Oaks Township Library,Town,1856,NA,1884,NA,NA,0,NA,0,Antebellum,Three Oaks MI,-86.6105778,41.7986545
4211,8879,3535,MI,Three Rivers,Three Rivers Township Library,Town,NA,1855,1884,NA,1875,1200,1875,1200,NA,Three Rivers MI,-85.632493,41.9439368
4212,2870,3534,MI,Three Rivers,Ladies' Library,Ladies,1865,NA,1875,NA,1875,500,1875,500,NA,Three Rivers MI,-85.632493,41.9439368
4213,8880,52625,MI,Tittabawassee,Tittabawassee Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Tittabawassee MI,-84.1224036,43.5059061
4214,8881,52626,MI,Tompkins,Tompkins Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Tompkins MI,-84.5416359,42.3730923
4215,8882,52627,MI,Traverse,Traverse Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Traverse MI,-88.2642762,47.2552019
4216,2869,3536,MI,Traverse City,Ladies' Library Assoc.,Ladies,1869,NA,1884,NA,NA,0,NA,0,NA,Traverse City MI,-85.6206317,44.7630567
4217,8883,52628,MI,Trowbridge,Trowbridge Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Trowbridge MI,-84.5864186,45.2294577
4218,8884,52629,MI,Troy,Troy Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Troy MI,-83.1497751,42.6064095
4219,8885,52630,MI,Tuscola,Tuscola Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Tuscola MI,-83.6571828,43.326413
4220,8886,52631,MI,Tuscola,Tuscola Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Tuscola MI,-83.6571828,43.326413
4221,8888,52633,MI,Tyrone,Tyrone Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Tyrone MI,-83.7411631,42.7514541
4222,8887,52632,MI,Tyrone,Tyrone Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Tyrone MI,-83.7411631,42.7514541
4223,8889,52634,MI,Unadilla,Unadilla Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Unadilla MI,-84.0566179,42.4286462
4224,8890,52635,MI,Union,Union Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Union MI,-84.8255097,43.5878073
4225,2868,3537,MI,Union City,Union City Ladies' Library Assoc.,Ladies,1872,NA,1876,NA,1872,63,1872,63,NA,Union City MI,-85.1360882,42.0667135
4226,8891,52636,MI,Van Buren,Van Buren Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Van Buren MI,-83.4838244,42.2203171
4227,8892,3538,MI,Vanderbilt,Vanderbilt Township Library,Town,1875,NA,1884,NA,NA,0,NA,0,NA,Vanderbilt MI,-84.6603091,45.1427903
4228,8893,52637,MI,Venice,Venice Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Venice MI,-83.9955879,42.9980947
4229,8894,52638,MI,Vermontville,Vermontville Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Vermontville MI,-85.0241621,42.6289247
4230,8895,52639,MI,Vernon,Vernon Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Vernon MI,-84.0294082,42.9391971
4231,8896,52640,MI,Vevay,Vevay Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Vevay MI,-84.4277703,42.5430524
4232,8897,3539,MI,Victor,Victor Township Library,Town,1850,NA,1884,NA,NA,0,NA,0,Antebellum,Victor MI,-84.4172666,42.9030536
4233,8898,52641,MI,Vienna,Vienna Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Vienna MI,-83.7836403,43.180142
4234,8899,52642,MI,Volinia,Volinia Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Volinia MI,-85.9547298,42.0117117
4235,8900,52643,MI,Wakeshma,Wakeshma Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wakeshma MI,-85.3342973,42.1218857
4236,8901,52644,MI,Wales,Wales Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Wales MI,-82.6858893,42.9525216
4237,8902,52645,MI,Walker,Walker Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Walker MI,-85.7680915,43.0014133
4238,8903,52646,MI,Walton,Walton Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Walton MI,-84.8776392,42.4563588
4239,8904,52647,MI,Warren,Warren Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Warren MI,-83.0146526,42.5144566
4240,8905,52648,MI,Washington,Washington Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Washington MI,-83.0354679,42.7185255
4241,8907,52650,MI,Washington,Washington Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Washington MI,-83.0354679,42.7185255
4242,8906,52649,MI,Washington,Washington Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Washington MI,-83.0354679,42.7185255
4243,4666,3646,MI,Washington,State Agricultural Society,Agri socl,NA,1858,1858,NA,1858,1000,1858,1000,NA,Washington MI,-83.0354679,42.7185255
4244,8908,52651,MI,Waterford,Waterford Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Waterford MI,-83.4066132,42.6907443
4245,8909,52652,MI,Waterloo,Waterloo Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Waterloo MI,-84.1402313,42.3530913
4246,8910,52654,MI,Watertown,Watertown Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Watertown MI,-84.6688348,42.7983871
4247,8911,52653,MI,Watertown,Watertown Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Watertown MI,-84.6688348,42.7983871
4248,8912,52655,MI,Watervliet,Watervliet Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Watervliet MI,-86.2605776,42.1867052
4249,8913,52656,MI,Watson,Watson Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Watson MI,-85.7016868,42.5369777
4250,8914,52657,MI,Waverly,Waverly Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Waverly MI,-84.6208149,42.7392017
4251,8915,52658,MI,Wayland,Wayland Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Wayland MI,-85.6447438,42.6739208
4252,8916,52659,MI,Wayne,Wayne Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wayne MI,-83.3863214,42.2814269
4253,8917,52660,MI,Webster,Webster Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Webster MI,-83.8046649,42.3953133
4254,8918,52661,MI,Weesaw,Weesaw Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Weesaw MI,-86.5198651,41.847234
4255,8919,52662,MI,West Bloomfield,West Bloomfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,West Bloomfield MI,-83.373339,42.5678534
4256,8920,52663,MI,Westphalia,Westphalia Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Westphalia MI,-84.798605,42.9294782
4257,8921,52664,MI,Wheatfield,Wheatfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wheatfield MI,-84.3331694,42.6263379
4258,8922,52665,MI,Wheatland,Wheatland Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wheatland MI,-84.4010581,41.9711568
4259,8924,52667,MI,White Lake,White Lake Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,White Lake MI,-83.4856913,42.6592995
4260,8925,52668,MI,White Oak,White Oak Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,White Oak MI,-84.1907952,42.524202
4261,8926,3540,MI,White Pigeon,White Pigeon Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA,White Pigeon MI,-85.6433229,41.7981056
4262,8927,52669,MI,White River,White River Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,White River MI,-86.4288534,43.4377621
4263,8923,52666,MI,Whiteford,Whiteford Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Whiteford MI,-83.6986568,41.7669312
4264,8928,52670,MI,Williams,Williams Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Williams MI,-84.1224036,43.6208628
4265,8929,52671,MI,Williamstown,Williamstown Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Williamstown MI,-84.3331694,42.7433368
4266,8931,52672,MI,Windsor,Windsor Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Windsor MI,-84.6688348,42.6424404
4267,8930,3541,MI,Wisner,Wisner Township Library,Town,1870,NA,1884,NA,NA,0,NA,0,NA,Wisner MI,-83.5841307,43.6164091
4268,8932,52673,MI,Woodbridge,Woodbridge Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Woodbridge MI,-83.0817699,42.349794
4269,8933,52674,MI,Woodhull,Woodhull Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Woodhull MI,-84.3331694,42.821189
4270,8934,52675,MI,Woodland,Woodland Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Woodland MI,-85.1336129,42.7267014
4271,8935,52676,MI,Woodstock,Woodstock Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Woodstock MI,-84.2910759,42.0353063
4272,8936,52677,MI,Worth,Worth Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Worth MI,-83.9655451,43.9252988
4273,8937,52678,MI,Wright,Wright Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wright MI,-85.8086524,43.1108566
4274,8938,52679,MI,Wright,Wright Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wright MI,-85.8086524,43.1108566
4275,8132,3542,MI,Wyandotte,Public Library,Public,1869,NA,1884,NA,NA,0,NA,0,NA,Wyandotte MI,-83.1499239,42.2142064
4276,8939,52680,MI,Wyoming,Wyoming Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Wyoming MI,-85.7053085,42.9133602
4277,8940,52681,MI,York,York Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,York MI,-83.7128095,42.1318816
4278,8941,52682,MI,Ypsilanti,Ypsilanti Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Ypsilanti MI,-83.6129939,42.2411499
4279,2867,3543,MI,Ypsilanti,Ladies' Library Assoc. Of Ypsilanti,Ladies,1868,NA,1876,NA,1869,592,1874,1650,NA,Ypsilanti MI,-83.6129939,42.2411499
4280,8942,52683,MI,Zeeland,Zeeland Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Zeeland MI,-86.018651,42.8125246
4281,8943,3544,MI,Zilwaukee,Zilwaukee Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA,Zilwaukee MI,-83.9205291,43.4764138
4282,2310,3547,MN,Anoka,Anoka Library Assoc.,Socl,1859,NA,1859,NA,NA,0,NA,0,Antebellum,Anoka MN,-93.3871758,45.1977428
4283,2311,12314,MN,Anoka,Library Assoc.,Socl,1868,NA,NA,1880,NA,0,NA,0,NA,Anoka MN,-93.3871758,45.1977428
4284,461,3549,MN,Austin,Austin's Young Men's Assoc.,YMA,1857,NA,NA,1858,NA,0,NA,0,Antebellum,Austin MN,-92.9746367,43.6666296
4285,2312,3548,MN,Austin,Circulating Library,Socl,1869,NA,1884,NA,NA,0,NA,0,NA,Austin MN,-92.9746367,43.6666296
4286,4750,3550,MN,Berlin,Berlin Agricultural Society,Agri socl,1857,1859,1859,NA,NA,0,NA,0,Antebellum,Berlin MN,-93.3590446,43.8753769
4287,2313,3551,MN,Blue Earth City,Blue Earth City Library,Socl,1870,NA,1884,NA,NA,0,NA,0,NA,Blue Earth City MN,-94.1023906,43.6375818
4288,2314,3552,MN,Brainerd,Brainerd Library Assoc.,Socl,1872,NA,1872,NA,NA,0,NA,0,NA,Brainerd MN,-94.2020084,46.3526733
4289,2315,12315,MN,Cambridge,Isanti County Library Assoc.,Socl,1874,NA,1874,NA,NA,0,NA,0,NA,Cambridge MN,-93.2258999,45.5656755
4290,2309,3546,MN,Carlstadt,Albert Lea Library Assoc.,Socl,1873,NA,NA,1874,NA,0,NA,0,NA,Carlstadt MN,-94.6858998,46.729553
4291,4074,12316,MN,Carver,Carver County German Reading Society,Socl,1865,NA,1865,NA,NA,0,NA,0,NA,Carver MN,-93.6254404,44.7633943
4292,2316,3553,MN,Chatfrield,Library Assoc.,Socl,1874,NA,1884,NA,1875,384,1875,384,NA,Chatfrield MN,-92.1890516,43.8455195
4293,5754,12318,MN,Collegeville,St. John's University - Soldality of the Blessed Virgin Mary,Coll socy,1871,NA,1871,NA,NA,0,NA,0,NA,Collegeville MN,-94.3630526,45.5944091
4294,6290,3554,MN,Collegeville,St. John's University,Coll,1870,NA,1884,NA,NA,0,NA,0,NA,Collegeville MN,-94.3630526,45.5944091
4295,5755,12317,MN,Collegeville,St. John's College - St. Boniface Literary Society,Coll socy,1870,NA,1870,NA,NA,0,NA,0,NA,Collegeville MN,-94.3630526,45.5944091
4296,2317,12319,MN,Dover Center,Library Assoc.,Socl,1875,NA,1875,NA,NA,0,NA,0,NA,Dover Center MN,-92.1404334,43.9744791
4297,2319,3555,MN,Duluth,Library Assoc.,Socl,1869,NA,1875,NA,1870,360,1875,725,NA,Duluth MN,-92.1004852,46.7866719
4298,2318,12320,MN,Duluth,Free Reading Room,Socl,NA,1874,NA,1877,NA,0,NA,0,NA,Duluth MN,-92.1004852,46.7866719
4299,6286,3558,MN,Fabault?,Seaburg Divinity College,Theo coll,1860,NA,1884,NA,1875,5000,1875,5000,Antebellum,Fabault? MN,-93.268827,44.2949636
4300,2322,12323,MN,Fairbault,Lecture and Library Assoc.,Socl,1866,NA,1866,NA,NA,0,NA,0,NA,Fairbault MN,-93.268827,44.2949636
4301,2321,3557,MN,Fairbault,Library Assoc. Public Library,Socl,1875,NA,1884,NA,1875,1500,1875,1500,NA,Fairbault MN,-93.268827,44.2949636
4302,2320,3556,MN,Fairbault,Circulating Library,Socl,1856,NA,NA,1858,NA,0,NA,0,Antebellum,Fairbault MN,-93.268827,44.2949636
4303,3938,12321,MN,Fairbault,Brotherhood of the Good Shepherd,Rel socy,1869,NA,1869,NA,NA,0,NA,0,NA,Fairbault MN,-93.268827,44.2949636
4304,3530,12322,MN,Fairboult,Ladies' Literary Assoc.,Ladies' socy,1858,NA,1858,NA,NA,0,NA,0,Antebellum,Fairboult MN,-93.268827,44.2949636
4305,7441,3559,MN,Faribault,St. Rose Library,Church,1862,NA,1884,NA,NA,0,NA,0,NA,Faribault MN,-93.268827,44.2949636
4306,2323,12324,MN,Farmington,Library Assoc.,Socl,1871,NA,1881,NA,NA,0,NA,0,NA,Farmington MN,-93.1435497,44.6402434
4307,2324,3560,MN,Fergus Falls,Fergus Falls Library Assoc.,Socl,1872,NA,1872,NA,NA,0,NA,0,NA,Fergus Falls MN,-96.0777887,46.2835212
4308,2325,12325,MN,Fremont,Fremont City Library and Scientific Association,Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum,Fremont MN,-91.899043,43.9138521
4309,2326,3561,MN,Glencoe,Glencoe Library Assoc.,Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum,Glencoe MN,-94.1517524,44.7690437
4310,4751,3562,MN,Goodhue,Goodhue Farmers' Club,Agri socl,1866,1867,1867,NA,1867,200,1867,200,NA,Goodhue MN,-92.6238028,44.4005221
4311,2327,12326,MN,Grand Meadow,Grand Meadow Library,Socl,1860,NA,1860,NA,NA,0,NA,0,Antebellum,Grand Meadow MN,-92.5721206,43.7057963
4312,2971,12327,MN,Hastings,Young Men's Library Assoc.,YMLA,1857,NA,1857,NA,NA,0,NA,0,Antebellum,Hastings MN,-92.8513706,44.7443293
4313,2328,3563,MN,Hastings,Hastings Library Assoc.,Socl,1872,NA,1884,NA,1875,2000,1875,2000,NA,Hastings MN,-92.8513706,44.7443293
4314,2329,12328,MN,Hokah,Library Assoc.,Socl,1875,NA,1875,NA,NA,0,NA,0,NA,Hokah MN,-91.3465262,43.7594117
4315,2330,12329,MN,Hutchinson,Hutchinson Library Assoc.,Socl,1874,NA,1874,NA,NA,0,NA,0,NA,Hutchinson MN,-94.3692926,44.8925483
4316,4756,12330,MN,Jackson,Jackson County Grange Library,Agri socl,1875,NA,1875,NA,NA,0,NA,0,NA,Jackson MN,-94.9886022,43.6207915
4317,2970,12331,MN,Lake City,Young Men's Reading Room,Young Men's,1868,NA,1868,NA,NA,0,NA,0,NA,Lake City MN,-92.2666914,44.4492982
4318,2331,3564,MN,Lake City,Lake City Library Assoc.,Socl,1871,NA,1871,NA,NA,0,NA,0,NA,Lake City MN,-92.2666914,44.4492982
4319,2332,3565,MN,Lanesboro,Lanesboro Library Assoc.,Socl,1872,NA,1884,NA,NA,0,NA,0,NA,Lanesboro MN,-91.9768224,43.7207974
4320,2333,12332,MN,Litchfield,Library Assoc.,Socl,1875,NA,NA,1904,NA,0,NA,0,NA,Litchfield MN,-94.5283333,45.1258332
4321,2334,3566,MN,Mankato,Mankato Library Assoc. Inc.,Socl,1856,NA,1875,NA,NA,0,NA,0,Antebellum,Mankato MN,-93.9993996,44.1635775
4322,5355,12333,MN,Mankato,C.W. Murphy Co. Circulating Library,Comm,1869,NA,1869,NA,NA,0,NA,0,NA,Mankato MN,-93.9993996,44.1635775
4323,5354,12334,MN,Mankato,Lewis and Frisbie Circulating Library,Comm,1864,NA,1864,NA,NA,0,NA,0,NA,Mankato MN,-93.9993996,44.1635775
4324,2335,3567,MN,Mantorville,"Dodge County Library Association of Mantorville, Inc.",Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum,Mantorville MN,-92.7557456,44.0691307
4325,3340,12352,MN,Mininger,Nininger Athenaeum Joint,Athen,1857,NA,1857,NA,NA,0,NA,0,Antebellum,Mininger MN,-92.9275836,44.7476003
4326,3702,12351,MN,Minneapolis,YMCA Library,YMCA,1858,NA,1858,NA,NA,0,NA,0,Antebellum,Minneapolis MN,-93.2650108,44.977753
4327,3341,3569,MN,Minneapolis,Minneapolis Athenaeum,Athen,1859,NA,NA,1889,1860,300,1875,4670,Antebellum,Minneapolis MN,-93.2650108,44.977753
4328,3811,12345,MN,Minneapolis,Philomathean Society,Socy,1874,NA,1874,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4329,3229,12341,MN,Minneapolis,Mechanics' Library Assoc.,Mech,1873,NA,1873,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4330,3511,12344,MN,Minneapolis,Norwegian Reading Room and Library Assoc.,For lang socy,1875,NA,1875,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4331,2337,12348,MN,Minneapolis,St. Anthony Reading Room,Socl,1853,NA,1853,NA,NA,0,NA,0,Antebellum,Minneapolis MN,-93.2650108,44.977753
4332,2336,12347,MN,Minneapolis,St. Anthony Library,Socl,1873,NA,1873,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4333,3703,3571,MN,Minneapolis,YMCA,YMCA,1873,NA,1875,NA,1875,500,1875,500,NA,Minneapolis MN,-93.2650108,44.977753
4334,5352,12337,MN,Minneapolis,Browne's Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4335,3939,12336,MN,Minneapolis,Brotherhood of the Church of Gethsemane Reading Room,Rel socy,1870,NA,1870,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4336,5351,12340,MN,Minneapolis,Hilliker Brothers Circulating Library,Comm,1875,NA,1875,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4337,4416,12339,MN,Minneapolis,Hennepin County Medical Society Library,Med socy,1856,NA,1957,NA,NA,0,NA,0,Antebellum,Minneapolis MN,-93.2650108,44.977753
4338,4075,12349,MN,Minneapolis,The Scandinavian Society of Minneapolis,Socl,1870,NA,1870,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4339,4757,12342,MN,Minneapolis,Minnesota Agricultural Society,Agri socl,1859,NA,1859,NA,NA,0,NA,0,Antebellum,Minneapolis MN,-93.2650108,44.977753
4340,3940,12338,MN,Minneapolis,Friends Library Assoc.,Rel socy,1860,NA,1860,NA,NA,0,NA,0,Antebellum,Minneapolis MN,-93.2650108,44.977753
4341,3941,12343,MN,Minneapolis,Moral Reform Society,Rel socy,1858,NA,1858,NA,NA,0,NA,0,Antebellum,Minneapolis MN,-93.2650108,44.977753
4342,7149,12346,MN,Minneapolis,Reading Room of Ovid Pinney,Read room,1869,NA,1869,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4343,5353,12335,MN,Minneapolis,Bolles and Cocks of the Opera House Book Store,Comm,1868,NA,1868,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4344,6285,3568,MN,Minneapolis,Augsburg Seminary,Theo coll,1870,NA,1884,NA,1875,1200,1875,1200,NA,Minneapolis MN,-93.2650108,44.977753
4345,6289,3570,MN,Minneapolis,University of Minnesota,Coll,1869,NA,1884,NA,1875,10000,1875,10000,NA,Minneapolis MN,-93.2650108,44.977753
4346,5350,12350,MN,Minneapolis,Wales BkStore Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,Minneapolis MN,-93.2650108,44.977753
4347,4752,3572,MN,Minnesota City,Farmers' Club of Rolling Stone,Agri socl,1866,1867,1867,NA,1867,76,1867,76,NA,Minnesota City MN,-91.7495959,44.0938521
4348,4753,3573,MN,New Ulm,Brown County Farmers' Association,Agri socl,1864,1867,1867,NA,1867,7,1867,7,NA,New Ulm MN,-94.4593018,44.3144394
4349,4076,3574,MN,New Ulm,Turnverein,Socl,1858,NA,1884,NA,NA,0,NA,0,Antebellum,New Ulm MN,-94.4593018,44.3144394
4350,3454,12353,MN,Northfield,Northfield Lyceum Library,Lyceum,1856,NA,1858,NA,NA,0,NA,0,Antebellum,Northfield MN,-93.161604,44.4582983
4351,2338,3576,MN,Northfield,Northfield Library Assoc.,Socl,1858,NA,1858,NA,NA,0,NA,0,Antebellum,Northfield MN,-93.161604,44.4582983
4352,6288,3575,MN,Northfield,Northfield Carleton College,Coll,1868,NA,1884,NA,1870,666,1875,2575,NA,Northfield MN,-93.161604,44.4582983
4353,5753,12354,MN,Northfield,Student Assoc. and Free Reading Room,Coll socy,1874,NA,1874,NA,NA,0,NA,0,NA,Northfield MN,-93.161604,44.4582983
4354,2340,12356,MN,Owatonna,Owatonna Library Assoc.,Socl,1864,NA,1864,NA,NA,0,NA,0,NA,Owatonna MN,-93.2259349,44.0855572
4355,2341,12357,MN,Owatonna,Owatonna Literary Society,Socl,NA,1863,1863,NA,NA,0,NA,0,NA,Owatonna MN,-93.2259349,44.0855572
4356,7150,12355,MN,Owatonna,Free Press Reading Room,Read room,1875,NA,1875,NA,NA,0,NA,0,NA,Owatonna MN,-93.2259349,44.0855572
4357,2339,3577,MN,Owatowa,Literary Assoc.,Socl,1874,NA,1884,NA,1875,535,1875,535,NA,Owatowa MN,-93.2259349,44.0855572
4358,2342,12358,MN,Plainview,Plainview Library Assoc.,Socl,1865,NA,1865,NA,NA,0,NA,0,NA,Plainview MN,-92.1715571,44.1649655
4359,2343,12359,MN,Preston,Library Assoc.,Socl,1867,NA,1867,NA,NA,0,NA,0,NA,Preston MN,-92.0832157,43.6702423
4360,2344,3582,MN,Red Wing,Red Wing Literary and Library Association,Socl,1857,NA,1859,NA,NA,0,NA,0,Antebellum,Red Wing MN,-92.5369563,44.5660691
4361,5752,3578,MN,Red Wing,Hamline University - Adelphian Society,Coll socy,NA,1858,1859,NA,NA,0,NA,0,NA,Red Wing MN,-92.5369563,44.5660691
