,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period
4255,8919,52662,MI,West Bloomfield,West Bloomfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4256,8920,52663,MI,Westphalia,Westphalia Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA
4257,8921,52664,MI,Wheatfield,Wheatfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4258,8922,52665,MI,Wheatland,Wheatland Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4259,8924,52667,MI,White Lake,White Lake Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4260,8925,52668,MI,White Oak,White Oak Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4261,8926,3540,MI,White Pigeon,White Pigeon Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA
4262,8927,52669,MI,White River,White River Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA
4263,8923,52666,MI,Whiteford,Whiteford Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA
4264,8928,52670,MI,Williams,Williams Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA
4265,8929,52671,MI,Williamstown,Williamstown Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA
4266,8931,52672,MI,Windsor,Windsor Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA
4267,8930,3541,MI,Wisner,Wisner Township Library,Town,1870,NA,1884,NA,NA,0,NA,0,NA
4268,8932,52673,MI,Woodbridge,Woodbridge Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4269,8933,52674,MI,Woodhull,Woodhull Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4270,8934,52675,MI,Woodland,Woodland Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4271,8935,52676,MI,Woodstock,Woodstock Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA
4272,8936,52677,MI,Worth,Worth Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA
4273,8937,52678,MI,Wright,Wright Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4274,8938,52679,MI,Wright,Wright Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4275,8132,3542,MI,Wyandotte,Public Library,Public,1869,NA,1884,NA,NA,0,NA,0,NA
4276,8939,52680,MI,Wyoming,Wyoming Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4277,8940,52681,MI,York,York Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA
4278,8941,52682,MI,Ypsilanti,Ypsilanti Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA
4279,2867,3543,MI,Ypsilanti,Ladies' Library Assoc. Of Ypsilanti,Ladies,1868,NA,1876,NA,1869,592,1874,1650,NA
4280,8942,52683,MI,Zeeland,Zeeland Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA
4281,8943,3544,MI,Zilwaukee,Zilwaukee Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA
4282,2310,3547,MN,Anoka,Anoka Library Assoc.,Socl,1859,NA,1859,NA,NA,0,NA,0,Antebellum
4283,2311,12314,MN,Anoka,Library Assoc.,Socl,1868,NA,NA,1880,NA,0,NA,0,NA
4284,461,3549,MN,Austin,Austin's Young Men's Assoc.,YMA,1857,NA,NA,1858,NA,0,NA,0,Antebellum
4285,2312,3548,MN,Austin,Circulating Library,Socl,1869,NA,1884,NA,NA,0,NA,0,NA
4286,4750,3550,MN,Berlin,Berlin Agricultural Society,Agri socl,1857,1859,1859,NA,NA,0,NA,0,Antebellum
4287,2313,3551,MN,Blue Earth City,Blue Earth City Library,Socl,1870,NA,1884,NA,NA,0,NA,0,NA
4288,2314,3552,MN,Brainerd,Brainerd Library Assoc.,Socl,1872,NA,1872,NA,NA,0,NA,0,NA
4289,2315,12315,MN,Cambridge,Isanti County Library Assoc.,Socl,1874,NA,1874,NA,NA,0,NA,0,NA
4290,2309,3546,MN,Carlstadt,Albert Lea Library Assoc.,Socl,1873,NA,NA,1874,NA,0,NA,0,NA
4291,4074,12316,MN,Carver,Carver County German Reading Society,Socl,1865,NA,1865,NA,NA,0,NA,0,NA
4292,2316,3553,MN,Chatfrield,Library Assoc.,Socl,1874,NA,1884,NA,1875,384,1875,384,NA
4293,5754,12318,MN,Collegeville,St. John's University - Soldality of the Blessed Virgin Mary,Coll socy,1871,NA,1871,NA,NA,0,NA,0,NA
4294,6290,3554,MN,Collegeville,St. John's University,Coll,1870,NA,1884,NA,NA,0,NA,0,NA
4295,5755,12317,MN,Collegeville,St. John's College - St. Boniface Literary Society,Coll socy,1870,NA,1870,NA,NA,0,NA,0,NA
4296,2317,12319,MN,Dover Center,Library Assoc.,Socl,1875,NA,1875,NA,NA,0,NA,0,NA
4297,2319,3555,MN,Duluth,Library Assoc.,Socl,1869,NA,1875,NA,1870,360,1875,725,NA
4298,2318,12320,MN,Duluth,Free Reading Room,Socl,NA,1874,NA,1877,NA,0,NA,0,NA
4299,6286,3558,MN,Fabault?,Seaburg Divinity College,Theo coll,1860,NA,1884,NA,1875,5000,1875,5000,Antebellum
4300,2322,12323,MN,Fairbault,Lecture and Library Assoc.,Socl,1866,NA,1866,NA,NA,0,NA,0,NA
4301,2321,3557,MN,Fairbault,Library Assoc. Public Library,Socl,1875,NA,1884,NA,1875,1500,1875,1500,NA
4302,2320,3556,MN,Fairbault,Circulating Library,Socl,1856,NA,NA,1858,NA,0,NA,0,Antebellum
4303,3938,12321,MN,Fairbault,Brotherhood of the Good Shepherd,Rel socy,1869,NA,1869,NA,NA,0,NA,0,NA
4304,3530,12322,MN,Fairboult,Ladies' Literary Assoc.,Ladies' socy,1858,NA,1858,NA,NA,0,NA,0,Antebellum
4305,7441,3559,MN,Faribault,St. Rose Library,Church,1862,NA,1884,NA,NA,0,NA,0,NA
4306,2323,12324,MN,Farmington,Library Assoc.,Socl,1871,NA,1881,NA,NA,0,NA,0,NA
4307,2324,3560,MN,Fergus Falls,Fergus Falls Library Assoc.,Socl,1872,NA,1872,NA,NA,0,NA,0,NA
4308,2325,12325,MN,Fremont,Fremont City Library and Scientific Association,Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4309,2326,3561,MN,Glencoe,Glencoe Library Assoc.,Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4310,4751,3562,MN,Goodhue,Goodhue Farmers' Club,Agri socl,1866,1867,1867,NA,1867,200,1867,200,NA
4311,2327,12326,MN,Grand Meadow,Grand Meadow Library,Socl,1860,NA,1860,NA,NA,0,NA,0,Antebellum
4312,2971,12327,MN,Hastings,Young Men's Library Assoc.,YMLA,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4313,2328,3563,MN,Hastings,Hastings Library Assoc.,Socl,1872,NA,1884,NA,1875,2000,1875,2000,NA
4314,2329,12328,MN,Hokah,Library Assoc.,Socl,1875,NA,1875,NA,NA,0,NA,0,NA
4315,2330,12329,MN,Hutchinson,Hutchinson Library Assoc.,Socl,1874,NA,1874,NA,NA,0,NA,0,NA
4316,4756,12330,MN,Jackson,Jackson County Grange Library,Agri socl,1875,NA,1875,NA,NA,0,NA,0,NA
4317,2970,12331,MN,Lake City,Young Men's Reading Room,Young Men's,1868,NA,1868,NA,NA,0,NA,0,NA
4318,2331,3564,MN,Lake City,Lake City Library Assoc.,Socl,1871,NA,1871,NA,NA,0,NA,0,NA
4319,2332,3565,MN,Lanesboro,Lanesboro Library Assoc.,Socl,1872,NA,1884,NA,NA,0,NA,0,NA
4320,2333,12332,MN,Litchfield,Library Assoc.,Socl,1875,NA,NA,1904,NA,0,NA,0,NA
4321,2334,3566,MN,Mankato,Mankato Library Assoc. Inc.,Socl,1856,NA,1875,NA,NA,0,NA,0,Antebellum
4322,5355,12333,MN,Mankato,C.W. Murphy Co. Circulating Library,Comm,1869,NA,1869,NA,NA,0,NA,0,NA
4323,5354,12334,MN,Mankato,Lewis and Frisbie Circulating Library,Comm,1864,NA,1864,NA,NA,0,NA,0,NA
4324,2335,3567,MN,Mantorville,"Dodge County Library Association of Mantorville, Inc.",Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4325,3340,12352,MN,Mininger,Nininger Athenaeum Joint,Athen,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4326,3702,12351,MN,Minneapolis,YMCA Library,YMCA,1858,NA,1858,NA,NA,0,NA,0,Antebellum
4327,3341,3569,MN,Minneapolis,Minneapolis Athenaeum,Athen,1859,NA,NA,1889,1860,300,1875,4670,Antebellum
4328,3811,12345,MN,Minneapolis,Philomathean Society,Socy,1874,NA,1874,NA,NA,0,NA,0,NA
4329,3229,12341,MN,Minneapolis,Mechanics' Library Assoc.,Mech,1873,NA,1873,NA,NA,0,NA,0,NA
4330,3511,12344,MN,Minneapolis,Norwegian Reading Room and Library Assoc.,For lang socy,1875,NA,1875,NA,NA,0,NA,0,NA
4331,2337,12348,MN,Minneapolis,St. Anthony Reading Room,Socl,1853,NA,1853,NA,NA,0,NA,0,Antebellum
4332,2336,12347,MN,Minneapolis,St. Anthony Library,Socl,1873,NA,1873,NA,NA,0,NA,0,NA
4333,3703,3571,MN,Minneapolis,YMCA,YMCA,1873,NA,1875,NA,1875,500,1875,500,NA
4334,5352,12337,MN,Minneapolis,Browne's Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA
4335,3939,12336,MN,Minneapolis,Brotherhood of the Church of Gethsemane Reading Room,Rel socy,1870,NA,1870,NA,NA,0,NA,0,NA
4336,5351,12340,MN,Minneapolis,Hilliker Brothers Circulating Library,Comm,1875,NA,1875,NA,NA,0,NA,0,NA
4337,4416,12339,MN,Minneapolis,Hennepin County Medical Society Library,Med socy,1856,NA,1957,NA,NA,0,NA,0,Antebellum
4338,4075,12349,MN,Minneapolis,The Scandinavian Society of Minneapolis,Socl,1870,NA,1870,NA,NA,0,NA,0,NA
4339,4757,12342,MN,Minneapolis,Minnesota Agricultural Society,Agri socl,1859,NA,1859,NA,NA,0,NA,0,Antebellum
4340,3940,12338,MN,Minneapolis,Friends Library Assoc.,Rel socy,1860,NA,1860,NA,NA,0,NA,0,Antebellum
4341,3941,12343,MN,Minneapolis,Moral Reform Society,Rel socy,1858,NA,1858,NA,NA,0,NA,0,Antebellum
4342,7149,12346,MN,Minneapolis,Reading Room of Ovid Pinney,Read room,1869,NA,1869,NA,NA,0,NA,0,NA
4343,5353,12335,MN,Minneapolis,Bolles and Cocks of the Opera House Book Store,Comm,1868,NA,1868,NA,NA,0,NA,0,NA
4344,6285,3568,MN,Minneapolis,Augsburg Seminary,Theo coll,1870,NA,1884,NA,1875,1200,1875,1200,NA
4345,6289,3570,MN,Minneapolis,University of Minnesota,Coll,1869,NA,1884,NA,1875,10000,1875,10000,NA
4346,5350,12350,MN,Minneapolis,Wales BkStore Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA
4347,4752,3572,MN,Minnesota City,Farmers' Club of Rolling Stone,Agri socl,1866,1867,1867,NA,1867,76,1867,76,NA
4348,4753,3573,MN,New Ulm,Brown County Farmers' Association,Agri socl,1864,1867,1867,NA,1867,7,1867,7,NA
4349,4076,3574,MN,New Ulm,Turnverein,Socl,1858,NA,1884,NA,NA,0,NA,0,Antebellum
4350,3454,12353,MN,Northfield,Northfield Lyceum Library,Lyceum,1856,NA,1858,NA,NA,0,NA,0,Antebellum
4351,2338,3576,MN,Northfield,Northfield Library Assoc.,Socl,1858,NA,1858,NA,NA,0,NA,0,Antebellum
4352,6288,3575,MN,Northfield,Northfield Carleton College,Coll,1868,NA,1884,NA,1870,666,1875,2575,NA
4353,5753,12354,MN,Northfield,Student Assoc. and Free Reading Room,Coll socy,1874,NA,1874,NA,NA,0,NA,0,NA
4354,2340,12356,MN,Owatonna,Owatonna Library Assoc.,Socl,1864,NA,1864,NA,NA,0,NA,0,NA
4355,2341,12357,MN,Owatonna,Owatonna Literary Society,Socl,NA,1863,1863,NA,NA,0,NA,0,NA
4356,7150,12355,MN,Owatonna,Free Press Reading Room,Read room,1875,NA,1875,NA,NA,0,NA,0,NA
4357,2339,3577,MN,Owatowa,Literary Assoc.,Socl,1874,NA,1884,NA,1875,535,1875,535,NA
4358,2342,12358,MN,Plainview,Plainview Library Assoc.,Socl,1865,NA,1865,NA,NA,0,NA,0,NA
4359,2343,12359,MN,Preston,Library Assoc.,Socl,1867,NA,1867,NA,NA,0,NA,0,NA
4360,2344,3582,MN,Red Wing,Red Wing Literary and Library Association,Socl,1857,NA,1859,NA,NA,0,NA,0,Antebellum
4361,5752,3578,MN,Red Wing,Hamline University - Adelphian Society,Coll socy,NA,1858,1859,NA,NA,0,NA,0,NA
4362,5751,3579,MN,Red Wing,Hamline Univ - Sigoarney Society,Coll socy,NA,1858,1859,NA,NA,0,NA,0,NA
4363,5356,3580,MN,Red Wing,Lawrence and Co's Circulating Library,Comm,1874,NA,1875,NA,1875,1000,1875,1000,NA
4364,7579,3581,MN,Red Wing,Minnesota State Board of Health,State,1873,NA,1884,NA,NA,0,NA,0,NA
4365,5349,12360,MN,Red Wing,Circulating Library,Comm,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4366,2346,12361,MN,Rochester,Library and Reading Room,Socl,1866,NA,1866,NA,NA,0,NA,0,NA
4367,2345,3584,MN,Rochester,Library Assoc.,Socl,1866,NA,1884,1875,1969,1875,1969,0,NA
4368,3509,3583,MN,Rochester,German Library,For lang socy,1872,NA,1884,NA,1875,800,1875,800,NA
4369,3942,12362,MN,Rochester,W.C.T.U. Library and Free Reading Room,Rel socy,1875,NA,1875,NA,NA,0,NA,0,NA
4370,2347,3585,MN,Rushford,Rushford Library,Socl,1875,NA,1884,NA,NA,0,NA,0,NA
4371,2350,12364,MN,Saint Cloud,Study Club Library,Socl,NA,1869,1869,NA,NA,0,NA,0,NA
4372,3529,12377,MN,Sauk Center,Women's Reading Club,Ladies' socy,1869,NA,1869,NA,NA,0,NA,0,NA
4373,2356,12376,MN,Sauk Center,Sauk Center Library,Socl,1875,NA,1875,NA,NA,0,NA,0,NA
4374,4754,3605,MN,Sibley,Kelso and Sibley Agricultural Society,Agri socl,1861,1869,1867,NA,1867,20,1867,20,NA
4375,4755,3606,MN,Smithfield,Union Agricultural Society,Agri socl,1863,1867,1867,NA,1867,12,1867,12,NA
4376,3705,3607,MN,Spring Valley,Library Assoc.,YMCA,1870,NA,1884,NA,NA,0,NA,0,NA
4377,3230,3587,MN,St. Anthony,Mechanics Library,Mech,1859,NA,1859,NA,NA,0,NA,0,Antebellum
4378,2349,3586,MN,St. Anthony,St. Anthony Library Assoc.,Socl,1849,NA,NA,1854,1850,200,1851,200,Antebellum
4379,2348,12363,MN,St. Cloud,St. Cloud Library Assoc.,Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4380,3510,3588,MN,St. Cloud,St. Cloud German Reading Society Inc.,For lang socy,1855,NA,1855,NA,NA,0,NA,0,Antebellum
4381,2351,3589,MN,St. Cloud,Union Library,Socl,1865,NA,NA,1876,1875,1018,1875,1018,NA
4382,6284,3594,MN,St. Joseph,St. John's Theological Seminary,Theo coll,1867,NA,1875,NA,1875,1016,1875,1016,NA
4383,5748,3593,MN,St. Joseph,St. John's College - Society Libraries,Coll socy,1867,NA,1875,NA,NA,0,NA,0,NA
4384,5749,3592,MN,St. Joseph,St. John's College - Society Libraries,Coll socy,1867,NA,1875,NA,NA,0,NA,0,NA
4385,5750,3591,MN,St. Joseph,St. John's College - Society Libraries,Coll socy,1867,NA,1875,NA,NA,0,NA,0,NA
4386,6287,3590,MN,St. Joseph,St. John's College,Coll,1867,NA,1875,NA,1875,1600,1875,1600,NA
4387,7807,3601,MN,St. Paul,Territorial Library - State Library,State,1849,NA,1884,NA,1850,3000,1875,10000,Antebellum
4388,3266,3599,MN,St. Paul,Mercantile Library Assoc.,Merc,1857,NA,NA,1863,1857,300,1863,1000,Antebellum
4389,2353,3598,MN,St. Paul,St. Paul Library,Socl,1863,NA,1875,NA,1863,2000,1875,7400,NA
4390,3704,3602,MN,St. Paul,YMCA,YMCA,1856,NA,1884,NA,1863,1000,1863,1000,Antebellum
4391,3813,12368,MN,St. Paul,Douglas Club Reading Room,Socy,1859,NA,1859,NA,NA,0,NA,0,Antebellum
4392,3812,12373,MN,St. Paul,Tarnmany Reading Room,Socy,1859,NA,1859,NA,NA,0,NA,0,Antebellum
4393,3231,12374,MN,St. Paul,Workingmen's Assoc. Library,Mech,1874,NA,1874,NA,NA,0,NA,0,NA
4394,3508,3595,MN,St. Paul,German Literary Assoc.,For lang socy,1854,NA,1859,NA,NA,0,NA,0,Antebellum
4395,2352,3597,MN,St. Paul,St. Paul Library Assoc.,Socl,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4396,5348,12367,MN,St. Paul,Circulating Library of Metcalf and Dixon,Comm,1874,NA,1874,NA,NA,0,NA,0,NA
4397,5347,12370,MN,St. Paul,Hunt's Circulating Library,Comm,NA,1872,1873,NA,NA,0,NA,0,NA
4398,3943,12369,MN,St. Paul,Good Temploars Library,Rel socy,1873,NA,1873,NA,NA,0,NA,0,NA
4399,4522,12371,MN,St. Paul,Minnesota Typographical Union,Sci eng socy,1855,NA,1855,NA,NA,0,NA,0,Antebellum
4400,6803,3600,MN,St. Paul,State Reform School,Prison,1870,NA,1884,NA,1875,850,1875,850,NA
4401,4355,12372,MN,St. Paul,St. Paul Reading Circle,Read club,1872,NA,1872,NA,NA,0,NA,0,NA
4402,4758,12365,MN,St. Paul,St. Paul Agricultural Society Library,Agri socl,NA,1859,1859,NA,NA,0,NA,0,NA
4403,4500,3596,MN,St. Paul,Historical Society,Hist socl,1849,NA,1884,NA,1869,3100,1875,6411,Antebellum
4404,4296,12366,MN,St. Paul,Chamber of Commerce Reading Room,Trade,1869,NA,1869,NA,NA,0,NA,0,NA
4405,6976,3603,MN,St. Paul's,Minnesota Hospital for the Insane,Asylum,1868,NA,1884,NA,1875,400,1875,400,NA
4406,2354,3604,MN,St. Peter,St. Peter Library,Socl,1869,NA,1884,NA,1875,900,1875,900,NA
4407,2355,12375,MN,St. Peter,Library Assoc.,Socl,1856,NA,1856,NA,NA,0,NA,0,Antebellum
4408,2357,12379,MN,Stillwater,Library Association,Socl,1866,NA,1866,NA,NA,0,NA,0,NA
4409,2358,12380,MN,Stillwater,Reading Room,Socl,1858,NA,1858,NA,NA,0,NA,0,Antebellum
4410,2359,3609,MN,Stillwater,Stillwater Library,Socl,1859,NA,NA,1899,NA,0,NA,0,Antebellum
4411,2360,3610,MN,Stillwater,Library Assoc.,Socl,1869,NA,1884,NA,1875,660,1875,660,NA
4412,3706,12381,MN,Stillwater,YMCA Library,YMCA,1858,NA,1858,NA,NA,0,NA,0,Antebellum
4413,3944,12378,MN,Stillwater,Catholic Temperance Free Reading Room,Rel socy,1874,NA,1874,NA,NA,0,NA,0,NA
4414,6804,3608,MN,Stillwater,State Prison,Prison,1853,NA,1884,NA,1875,596,1875,596,Antebellum
4415,2362,3611,MN,Taylor's Falls,Taylor's Falls Library Assoc.,Socl,1871,NA,1871,NA,NA,0,NA,0,NA
4416,2361,12382,MN,Taylor's Falls,Taylor's Falls Subscription Library,Socl,1864,NA,1864,NA,NA,0,NA,0,NA
4417,462,3612,MN,Taylor's Falls,Young Men's Literary Assoc. Of Taylor's Falls,YMA,1857,NA,1857,NA,NA,0,NA,0,Antebellum
4418,2925,2241,MN,Union,Young Men's Library,Young Men's,1814,NA,1814,NA,NA,0,NA,0,Early National
4419,2845,3613,MN,Wabasha,Wabasha Ladies' Library Assoc.,Ladies,1870,NA,1873,NA,NA,0,NA,0,NA
4420,2363,12384,MN,Wabasha,Subscription Library,Socl,1871,NA,1871,NA,NA,0,NA,0,NA
4421,4354,12383,MN,Wabasha,Literary Assoc.,Lit socy,1859,NA,1859,NA,NA,0,NA,0,Antebellum
4422,2364,12385,MN,Waseca,Waseca County Library,Socl,1871,NA,1871,NA,NA,0,NA,0,NA
4423,2365,12386,MN,White Bear,White Bear Library Assoc.,Socl,1875,NA,1875,NA,NA,0,NA,0,NA
4424,3455,3615,MN,Winona,Winona Lyceum,Lyceum,1857,NA,NA,1862,NA,0,NA,0,Antebellum
4425,2972,3617,MN,Winona,Winona Young Men's Library Assoc.,YMLA,1863,NA,1867,NA,NA,0,NA,0,NA
4426,463,3616,MN,Winona,Young Men's Assoc. Of Winona,YMA,1856,NA,1856,NA,NA,0,NA,0,Antebellum
4427,2366,3614,MN,Winona,Winona Free Library,Socl,1862,NA,1884,NA,1875,2000,1875,2000,NA
4428,4749,3545,MN,Winona,Farmers's Club of Warren (Winona Co.),Agri socl,1856,1859,1859,NA,1859,35,1859,35,Antebellum
4429,2367,12387,MN,Worthington,Library Assoc.,Socl,1873,NA,1873,NA,NA,0,NA,0,NA
4430,2370,3618,MN,Zumbrota,Zumbrota Public Library Assoc.,Socl,1868,NA,1868,NA,NA,0,NA,0,NA
4431,2369,12389,MN,Zumbrota,Public Library Assoc.,Socl,1868,NA,1868,NA,NA,0,NA,0,NA
4432,2368,12388,MN,Zumbrota,Literary and Library Assoc.,Socl,1868,NA,1868,NA,NA,0,NA,0,NA
4433,6337,3648,MO,Barrens,St. Mary's College,Coll,1820,NA,1845,NA,1845,6000,1845,6000,Early National
4434,4077,3650,MO,Boonville,Turners' Society,Socl,NA,1875,1875,NA,1875,500,1875,500,NA
4435,4078,3649,MO,Boonville,Turn and Gesang Verien,Socl,1859,NA,1884,NA,NA,0,NA,0,Antebellum
4436,4792,3647,MO,Bowling Green,Pike County Agricultural and Mechanical Society,Agri socl,1854,1859,1859,NA,NA,0,NA,0,Antebellum
4437,2392,3651,MO,Brunswick,Library Assoc.,Socl,1871,NA,1884,NA,1875,500,1875,500,NA
4438,2393,3652,MO,Canton,Canton Library,Socl,1874,NA,1875,NA,1875,500,1875,500,NA
4439,5368,3654,MO,Canton,Risk's Library,Comm,1865,NA,1884,NA,1875,483,1875,483,NA
4440,6353,3653,MO,Canton,Christian University,Coll,1875,NA,1875,NA,1875,300,1875,300,NA
4441,6338,3655,MO,Cape Girardeau,St. Mary's College Library,Coll,NA,1845,1850,NA,1845,3500,1850,2400,NA
4442,6339,3656,MO,Cape Girardequ,St. Vincent's College,Coll,1844,NA,1884,NA,1857,5000,1875,5500,Antebellum
4443,2394,3657,MO,Carondelet City,Carondelet Library Association,Socl,NA,1859,1859,NA,NA,0,NA,0,NA
4444,5367,3658,MO,Carrollton,Hill and Gitting's Circulating Library,Comm,NA,1875,1875,NA,1875,600,1875,600,NA
4445,6340,3659,MO,College Mound,McGee College,Coll,1853,NA,1875,NA,1875,575,1875,575,Antebellum
4446,2395,12407,MO,Columbia,The Columbia Library,Socl,1866,NA,1878,NA,NA,0,NA,0,NA
4447,2396,12408,MO,Columbia,Columbia Library Assoc.,Socl,NA,1858,1858,NA,NA,0,NA,0,NA
4448,6335,3662,MO,Columbia,University of Missouri,Law coll,1872,NA,1884,NA,1875,1000,1875,1000,NA
4449,6341,3660,MO,Columbia,University of Missouri,Coll,1844,NA,1884,NA,1850,675,1875,10000,Antebellum
4450,6329,12409,MO,Columbia,University of Missouri School of Medicine Library,Med coll,1862,NA,1957,NA,NA,0,NA,0,NA
4451,5811,3661,MO,Columbia,University of Missouri - Athenian Society,Coll socy,NA,1850,1884,NA,1850,200,1875,1200,NA
4452,5810,3663,MO,Columbia,University of Missouri - Union Literary Society,Coll socy,NA,1850,1884,NA,1850,325,1875,1200,NA
4453,2397,12410,MO,Fayette,Fayette Circulating Library,Socl,1826,NA,1826,NA,NA,0,NA,0,Early National
4454,5809,3665,MO,Fayette,Central College - Aristotelian Society,Coll socy,NA,NA,NA,NA,NA,0,NA,0,NA
4455,6354,3664,MO,Fayette,Central College,Coll,1871,NA,1884,NA,1875,500,1875,500,NA
4456,5808,3666,MO,Fayette,Central College - Phi Alpha Society,Coll socy,NA,NA,NA,NA,NA,0,NA,0,NA
4457,2398,3667,MO,Franklin,Franklin Library Co.,Socl,1819,NA,1819,NA,NA,0,NA,0,Early National
4458,7007,3668,MO,Fulton,Deaf and Dumb Asylum,Asylum,1853,NA,1858,NA,1858,150,1858,150,Antebellum
4459,7005,3669,MO,Fulton,State Lunatic Asylum,Asylum,1855,NA,1884,NA,1858,500,1875,550,Antebellum
4460,5806,3672,MO,Fulton,Westminster College - Philologic Society,Coll socy,NA,1858,1858,NA,1858,300,1858,300,NA
4461,6342,3670,MO,Fulton,Westminster College,Coll,1853,NA,1884,NA,1856,400,1875,5000,Antebellum
4462,6355,3673,MO,Fulton,Lewis College,Coll,1867,NA,1884,NA,1870,2000,1875,3000,NA
4463,5807,3671,MO,Fulton,Westminster College - Philalthian Society,Coll socy,NA,1858,1858,NA,1858,300,1858,300,NA
4464,2399,3674,MO,Glasgow,Public Library,Socl,1867,NA,1948,NA,NA,0,NA,0,NA
4465,6356,3675,MO,Greenwood,Lincoln College,Coll,1869,NA,1875,NA,1875,500,1875,500,NA
4466,3268,3677,MO,Hannibal,Mercantile Library Assoc.,Merc,1871,NA,1915,NA,1875,2219,1875,2219,NA
4467,2400,12411,MO,Hannibal,Garth Memorial Library,Socl,1871,NA,1871,NA,NA,0,NA,0,NA
4468,2401,3676,MO,Hannibal,Hannibal Literary Institute,Socl,1844,NA,1889,NA,1855,425,1855,425,Antebellum
4469,4793,3678,MO,Hillsboro,Jefferson County Horticultural Society,Agri socl,1865,1867,1867,NA,1867,100,1867,100,NA
4470,2402,3679,MO,Independence,Library Assoc.,Socl,NA,1871,1884,NA,1875,1100,1875,1100,NA
4471,7809,3682,MO,Jefferson City,State Library,State,1833,NA,1884,NA,1850,4637,1875,33000,Antebellum
4472,4496,3680,MO,Jefferson City,Historical and Philosophical Society of Missouri,Hist socl,1844,NA,1851,NA,1850,300,1851,300,Antebellum
4473,6810,3681,MO,Jefferson City,Missouri Penitentiary,Prison,NA,1858,1858,NA,1858,630,1858,630,NA
4474,7700,12412,MO,Jefferson?,Jefferson Barracks Company Library,Garr,NA,1870,1870,NA,1870,94,1870,94,NA
4475,2403,3685,MO,Kansas City,Kansas City Public Library,Socl,1875,NA,1884,NA,NA,0,NA,0,NA
4476,5365,3687,MO,Kansas City,Whittemore's Circulating Library,Comm,1875,NA,1875,NA,1875,1000,1875,1000,NA
4477,4378,3686,MO,Kansas City,Kansas City Bar Library Assoc.,Bar,1871,NA,1915,NA,1875,3000,1875,3000,NA
4478,4794,3684,MO,Kansas City,Kansas City Horticultural Society,Agri socl,1863,1867,1867,NA,1867,23,1867,23,NA
4479,5366,3683,MO,Kansas City,The Fetterman's Circulating Library,Comm,1875,NA,1884,NA,1875,1300,1875,1300,NA
4480,6357,3688,MO,Kidder,Thayer College,Coll,1871,NA,1875,NA,1875,400,1875,400,NA
4481,6358,3689,MO,La Grange,La Grange College,Coll,1866,NA,1884,NA,NA,0,NA,0,NA
4482,6320,3691,MO,Lexington,Military and Collegiate Institute,Mil acad,1866,NA,1870,NA,1870,100,1870,100,NA
4483,6343,3690,MO,Lexington,Masonic College,Coll,1843,NA,1859,NA,1858,1600,1858,1600,Antebellum
4484,6344,3694,MO,Liberty,William Jewell College,Coll,1854,NA,1915,NA,1858,4000,1875,4000,Antebellum
4485,4795,3692,MO,Liberty,Clay County Agricultural and Mechancis,Agri socl,1859,1867,1867,NA,1867,153,1867,153,Antebellum
4486,6333,3693,MO,Liberty,Vanderman School of Theology,Theo coll,1868,NA,1870,NA,1870,5000,1870,5000,NA
4487,2404,3695,MO,Maryville,Library and Lecture Assoc.,Socl,1870,NA,1884,NA,NA,0,NA,0,NA
4488,4796,3696,MO,May View,Library Society and Farmers' Club,Agri socl,1867,NA,1867,NA,1867,125,1867,125,NA
