,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
2545,8235,2926,MA,Middleborough,Public Library,Public,1874,NA,1884,NA,1874,500,1875,1200,Antebellum,Middleborough MA,-70.9107708,41.8929942
2546,700,2927,MA,Middleborough,Social Library,Socl,1832,NA,NA,1874,1874,500,1874,500,Antebellum,Middleborough MA,-70.9107708,41.8929942
2547,3743,2925,MA,Middleborough,Philological Society Library,Socy,1810,NA,NA,1832,NA,0,NA,0,Early National,Middleborough MA,-70.9107708,41.8929942
2548,3550,2928,MA,Middleborough,YMCA,YMCA,NA,1874,NA,1874,NA,0,NA,0,NA,Middleborough MA,-70.9107708,41.8929942
2549,2600,2924,MA,Middleborough,Agricultural Library,Agri socl,NA,NA,NA,NA,NA,0,NA,0,NA,Middleborough MA,-70.9107708,41.8929942
2550,4963,95229,MA,Middleborough,Robinson Brothers Circulating Library,Comm,NA,1872,1872,NA,NA,0,NA,0,NA,Middleborough MA,-70.9107708,41.8929942
2551,8236,2929,MA,Middlefield,Public Library,Public,1873,NA,1884,NA,1875,250,1875,250,Antebellum,Middlefield MA,-73.0151011,42.3484207
2552,7851,2930,MA,Middlesex,Middlesex County Law Library,Co law,1815,NA,1875,NA,1875,2430,1875,2430,Early National,Middlesex MA,-71.2874209,42.467206
2553,8237,12279,MA,Middleton,Midleton Public Library,Public,NA,1869,1869,NA,NA,0,NA,0,NA,Middleton MA,-71.0161643,42.5950939
2554,701,2931,MA,Middleton,Library Assoc.,Socl,1865,NA,1875,NA,1875,900,1875,900,Antebellum,Middleton MA,-71.0161643,42.5950939
2555,702,2932,MA,Middleton,Second Social Library,Socl,1838,NA,1838,NA,NA,0,NA,0,Antebellum,Middleton MA,-71.0161643,42.5950939
2556,703,2933,MA,Middleton,Social Library,Socl,1772,NA,NA,1826,NA,0,NA,0,Colonial,Middleton MA,-71.0161643,42.5950939
2557,8238,2936,MA,Milford,Town Library,Public,1858,NA,1884,NA,1875,4215,1875,4215,Antebellum,Milford MA,-71.5163049,42.1398577
2558,704,95009,MA,Milford,Milford Library Assoc.,Socl,NA,1859,1859,NA,NA,0,NA,0,NA,Milford MA,-71.5163049,42.1398577
2559,4559,2934,MA,Milford,Milford Farmers' Club,Agri socl,NA,1867,1867,NA,1867,300,1867,300,NA,Milford MA,-71.5163049,42.1398577
2560,4393,2935,MA,Milford,Thurber Medical Library,Med socy,1861,NA,1884,NA,NA,0,NA,0,Antebellum,Milford MA,-71.5163049,42.1398577
2561,8239,2937,MA,Millbury,Town Library,Public,1866,NA,1884,NA,1869,1265,1875,2863,Antebellum,Millbury MA,-71.761522,42.1920719
2562,8240,2940,MA,Milton,Public Library,Public,1871,NA,1884,NA,1875,6000,1875,6000,Antebellum,Milton MA,-71.0661653,42.2495321
2563,705,2939,MA,Milton,Milton Social Library,Socl,1800,NA,NA,1819,NA,0,NA,0,Early National,Milton MA,-71.0661653,42.2495321
2564,706,2941,MA,Milton,Subscribers of Milton and Dorchester,Socl,1785,NA,172,NA,NA,0,NA,0,Early National,Milton MA,-71.0661653,42.2495321
2565,4547,2938,MA,Milton,Milton Farmers' Club,Agri socl,NA,1867,1867,NA,1867,200,1867,200,NA,Milton MA,-71.0661653,42.2495321
2566,7232,95153,MA,Milton,First Congregational Parish,Church,NA,1858,1858,NA,NA,0,NA,0,NA,Milton MA,-71.0661653,42.2495321
2567,6844,2942,MA,Monson,State Primary School,Asylum,1866,NA,1875,NA,1875,600,1875,600,Antebellum,Monson MA,-72.3189519,42.1042451
2568,707,2943,MA,Montague,Public Library,Socl,1869,NA,1884,NA,1875,1250,1875,1250,Antebellum,Montague MA,-72.5353437,42.5355277
2569,8241,2944,MA,Nahant,Public Library,Public,1871,NA,1884,NA,1875,4000,1875,4000,Antebellum,Nahant MA,-70.9188695,42.4265162
2570,3471,2945,MA,Nahant,Town Library,Gov,1819,NA,1853,NA,1819,1000,1819,1000,Early National,Nahant MA,-70.9188695,42.4265162
2571,8242,2951,MA,Nantucket,Town Library,Public,1854,NA,1884,NA,NA,0,NA,0,Antebellum,Nantucket MA,-70.099451,41.2834704
2572,7852,2950,MA,Nantucket,Town and County Law Library,Co law,NA,1875,1875,NA,1875,594,1875,594,NA,Nantucket MA,-70.099451,41.2834704
2573,3297,2948,MA,Nantucket,Nantucket Athenaeum,Athen,1834,NA,1884,NA,1850,2552,1875,4903,Antebellum,Nantucket MA,-70.099451,41.2834704
2574,708,2946,MA,Nantucket,Columbian Library Society,Socl,1823,NA,NA,1827,NA,0,NA,0,Early National,Nantucket MA,-70.099451,41.2834704
2575,3002,2949,MA,Nantucket,Nantucket Mechanics' Social Library Society,Mech,1820,NA,NA,1827,NA,0,NA,0,Early National,Nantucket MA,-70.099451,41.2834704
2576,709,2952,MA,Nantucket,United Library Association,Socl,1827,NA,1834,NA,NA,0,NA,0,Early National,Nantucket MA,-70.099451,41.2834704
2577,4560,2947,MA,Nantucket,Nantucket Agricultural Society,Agri socl,NA,1859,1859,NA,1859,25,1859,25,NA,Nantucket MA,-70.099451,41.2834704
2578,7233,12281,MA,Nantucket,Society of Friends Library,Church,NA,1835,1835,NA,NA,0,NA,0,NA,Nantucket MA,-70.099451,41.2834704
2579,8244,2956,MA,Natick,Public Library,Public,1857,NA,1874,NA,1859,1741,1874,3154,Antebellum,Natick MA,-71.3468091,42.2775281
2580,8243,2954,MA,Natick,Morse Institute,Public,1874,NA,1884,NA,1875,7803,1875,7803,Antebellum,Natick MA,-71.3468091,42.2775281
2581,711,2955,MA,Natick,Natick Public Circulating Library,Socl,1808,NA,NA,1840,1808,92,1808,92,Early National,Natick MA,-71.3468091,42.2775281
2582,710,2953,MA,Natick,Citizens Library,Socl,1847,NA,NA,1857,1852,432,1852,432,Antebellum,Natick MA,-71.3468091,42.2775281
2583,3551,2958,MA,Natick,YMCA,YMCA,NA,1859,1859,NA,NA,0,NA,0,NA,Natick MA,-71.3468091,42.2775281
2584,712,95010,MA,Natick,Natick Social Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Natick MA,-71.3468091,42.2775281
2585,2620,2957,MA,Natick,Religious Library,Rel socl,1817,NA,1856,NA,NA,0,NA,0,Early National,Natick MA,-71.3468091,42.2775281
2586,714,2960,MA,Needham,Social Library,Socl,1796,NA,NA,1879,NA,0,NA,0,Early National,Needham MA,-71.2377548,42.2809285
2587,713,2959,MA,Needham,Library Assoc.,Socl,1875,NA,1884,NA,1875,240,1875,250,Antebellum,Needham MA,-71.2377548,42.2809285
2588,8246,12282,MA,New Bedford,Public Library,Public,NA,1853,1853,NA,NA,0,NA,0,NA,New Bedford MA,-70.934205,41.6362152
2589,8245,2962,MA,New Bedford,Public Library,Public,1852,NA,1884,NA,1857,10000,1875,31000,Antebellum,New Bedford MA,-70.934205,41.6362152
2590,715,2967,MA,New Bedford,Social Library,Socl,1802,NA,NA,1852,1852,5961,1852,5961,Early National,New Bedford MA,-70.934205,41.6362152
2591,716,2968,MA,New Bedford,Union for Good Works,Socl,1870,NA,1884,NA,1875,375,1875,375,Antebellum,New Bedford MA,-70.934205,41.6362152
2592,717,2961,MA,New Bedford,Encyclopaedic Society,Socl,NA,1800,1800,NA,NA,0,NA,0,NA,New Bedford MA,-70.934205,41.6362152
2593,718,2965,MA,New Bedford,Library Society,Socl,1807,NA,NA,1810,NA,0,NA,0,Early National,New Bedford MA,-70.934205,41.6362152
2594,3357,2966,MA,New Bedford,Lyceum,Lyceum,NA,1832,1832,NA,NA,0,NA,0,NA,New Bedford MA,-70.934205,41.6362152
2595,6751,2963,MA,New Bedford,House of Correction,Prison,NA,1875,1875,NA,1875,300,1875,300,NA,New Bedford MA,-70.934205,41.6362152
2596,4964,2964,MA,New Bedford,Hutchinson's Circulating Library,Comm,1866,NA,1884,NA,NA,0,NA,0,Antebellum,New Bedford MA,-70.934205,41.6362152
2597,719,2969,MA,New Boston,Social Library,Socl,1808,NA,NA,1838,1808,350,1808,350,Early National,New Boston MA,-71.0431361,42.3715978
2598,721,2970,MA,Newbury,Social Library,Socl,1794,NA,1858,NA,NA,0,NA,0,Early National,Newbury MA,-70.8714528,42.7649497
2599,720,95011,MA,Newbury,First Parish Social Library,Socl,NA,1848,1848,NA,NA,0,NA,0,NA,Newbury MA,-70.8714528,42.7649497
2600,7234,42056,MA,Newbury,Parochial Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA,Newbury MA,-70.8714528,42.7649497
2601,8247,2974,MA,Newburyport,Public Library,Public,1855,NA,1884,NA,1857,8493,1875,16218,Antebellum,Newburyport MA,-70.8772751,42.8125913
2602,722,2971,MA,Newburyport,Franklin Library,Socl,1812,NA,1830,NA,NA,0,NA,0,Early National,Newburyport MA,-70.8772751,42.8125913
2603,724,2976,MA,Newburyport,Social Library,Socl,NA,1802,NA,1811,NA,0,NA,0,NA,Newburyport MA,-70.8772751,42.8125913
2604,3296,2972,MA,Newburyport,Newburyport Athenaeum,Athen,1809,NA,NA,1849,NA,0,NA,0,Early National,Newburyport MA,-70.8772751,42.8125913
2605,2621,2975,MA,Newburyport,Religious Library,Rel socl,1804,NA,NA,1838,NA,0,NA,0,Early National,Newburyport MA,-70.8772751,42.8125913
2606,723,2973,MA,Newburyport,Newburyport Library Assoc.,Socl,1794,NA,1794,NA,NA,0,NA,0,Early National,Newburyport MA,-70.8772751,42.8125913
2607,7235,42057,MA,Newburyport,Parochial Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA,Newburyport MA,-70.8772751,42.8125913
2608,4967,12284,MA,Newburyport,Washington Circulating Library,Comm,1840,NA,NA,1855,NA,0,NA,0,Antebellum,Newburyport MA,-70.8772751,42.8125913
2609,4965,95230,MA,Newburyport,Gilman's Circulating Library,Comm,NA,1828,1828,NA,NA,0,NA,0,NA,Newburyport MA,-70.8772751,42.8125913
2610,4966,12283,MA,Newburyport,Newburyport Circulating Library,Comm,NA,1816,1816,NA,NA,0,NA,0,NA,Newburyport MA,-70.8772751,42.8125913
2611,8248,2980,MA,Newton,Free Library,Public,1870,NA,1884,NA,1875,10088,1875,1088,Antebellum,Newton MA,-71.2092214,42.3370413
2612,727,2986,MA,Newton,West Newton Social Library,Socl,1798,NA,NA,1840,1798,165,1798,165,Early National,Newton MA,-71.2092214,42.3370413
2613,3295,2985,MA,Newton,West Newton Athenaeum,Athen,1849,NA,1884,NA,1856,1843,1875,3782,Antebellum,Newton MA,-71.2092214,42.3370413
2614,726,95012,MA,Newton,Newton Library Society,Socl,NA,1799,1799,NA,NA,0,NA,0,NA,Newton MA,-71.2092214,42.3370413
2615,725,2981,MA,Newton,Newton Book Club,Socl,1848,NA,1852,NA,NA,0,NA,0,Antebellum,Newton MA,-71.2092214,42.3370413
2616,2639,95046,MA,Newton,Newton Theological Instit.,Rel socl,NA,1833,1833,NA,NA,0,NA,0,NA,Newton MA,-71.2092214,42.3370413
2617,3879,2977,MA,Newton,Adelphian Library,Rel socy,1826,NA,NA,1850,NA,0,NA,0,Early National,Newton MA,-71.2092214,42.3370413
2618,728,2979,MA,Newton,East Newton Social Library,Socl,1798,NA,NA,1840,NA,0,NA,0,Early National,Newton MA,-71.2092214,42.3370413
2619,7236,95154,MA,Newton,Grace Church Parish Library,Church,NA,1858,1858,NA,NA,0,NA,0,NA,Newton MA,-71.2092214,42.3370413
2620,4968,2978,MA,Newton,Bazar Circulating Library,Comm,1875,NA,1884,NA,NA,0,NA,0,Antebellum,Newton MA,-71.2092214,42.3370413
2621,4969,2982,MA,Newton,Pecks Circulating Library,Comm,1873,NA,1884,NA,NA,0,NA,0,Antebellum,Newton MA,-71.2092214,42.3370413
2622,6849,2983,MA,Newton,Pomroy Home for Orphay Girls,Asylum,1873,NA,1884,NA,NA,0,NA,0,Antebellum,Newton MA,-71.2092214,42.3370413
2623,5935,2984,MA,Newton,Newton Theological Institute,Theo coll,1826,NA,1884,NA,1834,1800,1875,13000,Early National,Newton MA,-71.2092214,42.3370413
2624,729,95013,MA,Newton Centre,Newton Centre Library Association,Socl,1859,NA,1860,NA,NA,0,NA,0,Antebellum,Newton Centre MA,-71.1948255,42.3300503
2625,8249,2987,MA,Newton Lower Falls,Free Library,Public,1869,NA,1875,NA,1875,2000,1875,2000,Antebellum,Newton Lower Falls MA,-71.259234,42.3306044
2626,2607,12285,MA,Norfolk,Norfolk Law Library,Law socl,NA,1863,1863,NA,NA,0,NA,0,NA,Norfolk MA,-71.3250563,42.1195426
2627,453,2989,MA,North Adams,Young Men's Literary Assoc.,YMA,NA,1858,1859,NA,NA,0,NA,0,NA,North Adams MA,-73.1087148,42.700915
2628,730,2988,MA,North Adams,Library Assoc.,Socl,1855,NA,1875,NA,1875,2200,1875,2200,Antebellum,North Adams MA,-73.1087148,42.700915
2629,4970,12286,MA,North Adams,Ezra D. Whitaker's Circulating Library,Comm,1830,NA,1830,NA,NA,0,NA,0,Antebellum,North Adams MA,-73.1087148,42.700915
2630,8250,2990,MA,North Amherst,Public Library,Public,1869,NA,1884,NA,NA,0,NA,0,Antebellum,North Amherst MA,-72.530921,42.410367
2631,8251,2991,MA,North Andover,North Andover Library,Public,1875,NA,1884,NA,1875,2000,1875,2000,Antebellum,North Andover MA,-71.1350575,42.6987024
2632,8252,2992,MA,North Attleborough,Public Library,Public,1869,NA,1884,NA,1875,1200,1875,1200,Antebellum,North Attleborough MA,-71.3565439,41.9695516
2633,8253,2993,MA,North Bridgewater,North Bridgewater Public Library,Public,1867,NA,1870,NA,1869,2667,1870,2667,Antebellum,North Bridgewater MA,-70.9750541,41.9903519
2634,731,2994,MA,North Bridgewater,Social Library,Socl,1781,NA,1781,NA,NA,0,NA,0,Early National,North Bridgewater MA,-70.9750541,41.9903519
2635,2613,2586,MA,North Brookfield,Brookfield Assoc.,Theo coll,1819,NA,1858,NA,1857,400,1857,400,Early National,North Brookfield MA,-72.08504,42.2685574
2636,2622,2995,MA,North Brookfield,Appleton Library,Rel socl,1859,NA,1884,NA,1875,3400,1875,3400,Antebellum,North Brookfield MA,-72.08504,42.2685574
2637,3522,2996,MA,North Brookfield,Ladies' Assoc.,Ladies' socy,1872,NA,1875,NA,1875,625,1875,625,Antebellum,North Brookfield MA,-72.08504,42.2685574
2638,732,2097,MA,North Brookfield,Library Assoc.,Socl,1857,NA,1857,NA,1857,413,1857,413,Antebellum,North Brookfield MA,-72.08504,42.2685574
2639,2817,95063,MA,North Brookfield,Ladies' Library Association,Ladies,NA,1872,1875,NA,NA,0,NA,0,NA,North Brookfield MA,-72.08504,42.2685574
2640,733,2998,MA,North Chelmsford,North Chelmsford Library,Socl,1872,NA,1884,NA,NA,0,NA,0,Antebellum,North Chelmsford MA,-71.383617,42.6396055
2641,3356,2999,MA,North Danvers,North Danvers Lyceum,Lyceum,NA,1840,1840,NA,NA,0,NA,0,NA,North Danvers MA,-70.932122,42.5750009
2642,8254,3000,MA,North Reading,Flint Library,Public,1872,NA,1884,NA,1875,800,1875,800,Antebellum,North Reading MA,-71.0786653,42.5750939
2643,4561,3001,MA,North Reading,North Reading Farmers and Mechanics Club,Agri socl,NA,1867,1867,NA,1867,120,1867,120,NA,North Reading MA,-71.0786653,42.5750939
2644,735,3003,MA,North Woburn,Rumford Library,Socl,1840,NA,1884,NA,NA,0,NA,0,Antebellum,North Woburn MA,-71.1522765,42.4792618
2645,734,3002,MA,North Woburn,New Bridge Social Library,Socl,NA,1858,1858,NA,1858,365,1858,365,NA,North Woburn MA,-71.1522765,42.4792618
2646,4562,3004,MA,North Wrentham,North Wrentham Farmers' Club,Agri socl,NA,1867,1867,NA,1867,35,1867,35,NA,North Wrentham MA,-71.3281114,42.0667652
2647,8255,3010,MA,Northampton,Public Library,Public,1860,NA,1884,NA,1869,5000,1875,10474,Antebellum,Northampton MA,-72.6412013,42.3250896
2648,7853,3005,MA,Northampton,Hampshire County Law Library,Co law,1825,NA,1884,NA,1875,1550,1875,1550,Early National,Northampton MA,-72.6412013,42.3250896
2649,455,3012,MA,Northampton,Young Men's Society.,YMA,1834,NA,1846,NA,NA,0,NA,0,Antebellum,Northampton MA,-72.6412013,42.3250896
2650,737,3009,MA,Northampton,Northhampton Social Library,Socl,1815,NA,NA,1835,NA,0,NA,0,Early National,Northampton MA,-72.6412013,42.3250896
2651,736,3907,MA,Northampton,Northhampton Library Club.,Socl,1839,NA,1879,NA,NA,0,NA,0,Antebellum,Northampton MA,-72.6412013,42.3250896
2652,3738,3006,MA,Northampton,Northhampton Academy of Arts and Sciences,Socy,1841,NA,1841,NA,NA,0,NA,0,Antebellum,Northampton MA,-72.6412013,42.3250896
2653,6843,3008,MA,Northampton,Northamption Lunatic Hospital,Asylum,1858,NA,1884,NA,1875,2019,1875,2019,Antebellum,Northampton MA,-72.6412013,42.3250896
2654,5936,12287,MA,Northampton,Northampton School of Law,Law coll,1823,NA,1825,NA,NA,0,NA,0,Early National,Northampton MA,-72.6412013,42.3250896
2655,8256,3015,MA,Northborough,Free Library,Public,1868,NA,1884,NA,1875,3142,1875,3142,Antebellum,Northborough MA,-71.6411997,42.3195556
2656,7917,3016,MA,Northborough,Free Parish Library,Co theo,1827,NA,1828,NA,1827,59,1828,400,Early National,Northborough MA,-71.6411997,42.3195556
2657,738,3019,MA,Northborough,Social Library,Socl,1793,NA,NA,1828,1793,100,1793,100,Early National,Northborough MA,-71.6411997,42.3195556
2658,2902,3017,MA,Northborough,Juvenile Library,Juv socl,1824,NA,1824,NA,NA,0,NA,0,Early National,Northborough MA,-71.6411997,42.3195556
2659,2623,3014,MA,Northborough,Female Religious Tract Society,Rel socl,1817,NA,1817,NA,NA,0,NA,0,Early National,Northborough MA,-71.6411997,42.3195556
2660,2807,3018,MA,Northborough,Ladies' Social Library,Ladies,1817,NA,1817,NA,NA,0,NA,0,Early National,Northborough MA,-71.6411997,42.3195556
2661,2932,3020,MA,Northborough,Young Men's Library,Young Men's,1820,NA,1820,NA,NA,0,NA,0,Early National,Northborough MA,-71.6411997,42.3195556
2662,4563,3013,MA,Northborough,Agricultural Library,Agri socl,1825,NA,1825,NA,NA,0,NA,0,Early National,Northborough MA,-71.6411997,42.3195556
2663,739,3021,MA,Northbridge,Whitinsville Social Library,Socl,1844,NA,1876,NA,1845,250,1875,2643,Antebellum,Northbridge MA,-71.6494407,42.1516323
2664,740,3023,MA,Northfield,Social Library,Socl,1813,NA,NA,1878,1813,70,1818,300,Early National,Northfield MA,-72.4528885,42.6959093
2665,7237,3022,MA,Northfield,First Congregational Parish Library,Church,1835,NA,1884,NA,1875,400,1875,400,Antebellum,Northfield MA,-72.4528885,42.6959093
2666,454,3011,MA,Northhampton,Young Men's Institute,YMA,1846,NA,1859,NA,1857,3000,1857,3000,Antebellum,Northhampton MA,-72.6412013,42.3250896
2667,742,3025,MA,Norton,Second Social Library,Socl,1825,NA,1825,NA,NA,0,NA,0,Early National,Norton MA,-71.1869963,41.9667703
2668,741,3024,MA,Norton,Norton Social Library,Socl,1794,NA,NA,1836,1825,278,1825,278,Early National,Norton MA,-71.1869963,41.9667703
2669,7238,3026,MA,Norton,Society Library,Church,1792,NA,NA,1825,NA,0,NA,0,Early National,Norton MA,-71.1869963,41.9667703
2670,8257,3027,MA,Norwook,Free Public Library,Public,1873,NA,1884,NA,1875,2100,1875,2100,Antebellum,Norwook MA,-71.1989695,42.1943909
2671,743,3028,MA,Oakham,Oakham Social Library,Socl,1790,NA,1793,NA,1793,60,1793,60,Early National,Oakham MA,-72.0449783,42.3527105
2672,8258,3029,MA,Orange,Town Library,Public,1846,NA,1884,NA,1875,2436,1875,2436,Antebellum,Orange MA,-72.3097914,42.590354
2673,744,3030,MA,Orleans,Library Assoc.,Socl,1854,NA,1875,NA,1875,1165,1875,1165,Antebellum,Orleans MA,-69.9897323,41.7898354
2674,8259,3031,MA,Oxford,Free Public Library,Public,1870,NA,1884,NA,1875,1680,1875,1680,Antebellum,Oxford MA,-71.8647577,42.1167606
2675,7918,3032,MA,Oxford,Oxford Library,Co theo,1719,NA,NA,1780,NA,0,NA,0,Colonial,Oxford MA,-71.8647577,42.1167606
2676,747,3035,MA,Oxford,Society Library,Socl,1792,NA,NA,1825,1792,80,1792,80,Early National,Oxford MA,-71.8647577,42.1167606
2677,746,3034,MA,Oxford,Social Library,Socl,NA,1818,NA,1859,1818,113,1818,113,NA,Oxford MA,-71.8647577,42.1167606
2678,2901,3036,MA,Oxford,Young People's Library Assoc.,Juv socl,1852,NA,NA,1870,NA,0,NA,0,Antebellum,Oxford MA,-71.8647577,42.1167606
2679,745,3033,MA,Oxford,Second Social Library,Socl,1825,NA,1830,NA,NA,0,NA,0,Early National,Oxford MA,-71.8647577,42.1167606
2680,749,3039,MA,Palmer,Social Library,Socl,1815,NA,NA,1825,NA,0,NA,0,Early National,Palmer MA,-72.3286869,42.1584103
2681,748,3038,MA,Palmer,Public Library Assoc.,Socl,1866,NA,1875,NA,1875,500,1875,500,Antebellum,Palmer MA,-72.3286869,42.1584103
2682,4971,3037,MA,Palmer,Allen and Cowen's Circulating Library,Comm,1870,NA,1875,NA,1875,500,1875,500,Antebellum,Palmer MA,-72.3286869,42.1584103
2683,2813,3040,MA,Paxton,Young Ladies' Library,Ladies,1825,NA,NA,1830,NA,0,NA,0,Early National,Paxton MA,-71.9278427,42.3114889
2684,8260,3041,MA,Peabody,Eden Dale Sutton Reference Library,Public,1869,NA,1884,NA,1875,950,1875,950,Antebellum,Peabody MA,-70.9286609,42.5278731
2685,7239,95155,MA,Peabody,Universalist Society Library,Church,NA,1857,1857,NA,NA,0,NA,0,NA,Peabody MA,-70.9286609,42.5278731
2686,8262,3044,MA,Pepperell,Pepperell Library,Public,NA,1875,1875,NA,1875,600,1875,600,NA,Pepperell MA,-71.5884363,42.6659232
2687,2599,3043,MA,Pepperell,Pepperell Agricultural Library Assoc.,Agri socl,1859,NA,1859,NA,1859,150,1859,150,Antebellum,Pepperell MA,-71.5884363,42.6659232
2688,8263,3045,MA,Phillipston,Phillips Free Public Library,Public,1862,NA,1884,NA,1869,1869,1875,2953,Antebellum,Phillipston MA,-72.1328582,42.5486993
2689,8264,3046,MA,Pittsfield,Berkshire Athenaeum,Public,1871,NA,1884,NA,1875,18000,1875,18000,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2690,751,3050,MA,Pittsfield,Social Library,Socl,1825,NA,1844,NA,1844,175,1844,175,Early National,Pittsfield MA,-73.2453824,42.4500845
2691,750,3049,MA,Pittsfield,Pittsfield Library Assoc.,Socl,1850,NA,1872,NA,1858,1340,1872,4000,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2692,2606,3047,MA,Pittsfield,Berkshire Law Library Assoc.,Law socl,1842,NA,1884,NA,1875,2000,1875,2000,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2693,3838,95081,MA,Pittsfield,Pittsfield Athenaeum,Athen,1862,NA,1873,NA,NA,0,NA,0,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2694,3287,3046,MA,Pittsfield,Pittsfield Athenaeum,Athen,1862,NA,1873,NA,NA,0,NA,0,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2695,456,3052,MA,Pittsfield,Young Men's Society.,YMA,1831,NA,NA,1850,NA,0,NA,0,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2696,3244,3048,MA,Pittsfield,Pittsfield Mercantile Lib,Merc,1850,NA,1870,NA,1869,3300,1870,3300,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2697,2931,3051,MA,Pittsfield,Young Men's Library,Young Men's,1832,NA,NA,1850,1844,400,1844,400,Antebellum,Pittsfield MA,-73.2453824,42.4500845
2698,4385,594,MA,Pittsfield,Berkshire Medical Institution,Med socy,NA,1825,1825,NA,NA,0,NA,0,NA,Pittsfield MA,-73.2453824,42.4500845
2699,752,3053,MA,Plainfield,Social Library,Socl,1832,NA,1834,NA,1834,97,1834,97,Antebellum,Plainfield MA,-72.9162075,42.5153633
2700,8265,3057,MA,Plymouth,Public Library,Public,1871,NA,1884,NA,1875,5000,1875,5000,Antebellum,Plymouth MA,-70.6672621,41.9584457
2701,753,3056,MA,Plymouth,Plymouth Library,Socl,NA,1859,1859,NA,NA,0,NA,0,NA,Plymouth MA,-70.6672621,41.9584457
2702,4431,3055,MA,Plymouth,Pilgram Society,Hist socl,1820,NA,1884,NA,1875,2000,1875,2000,Early National,Plymouth MA,-70.6672621,41.9584457
2703,7240,3054,MA,Plymouth,Library for Clergy,Church,1700,NA,1700,NA,NA,0,NA,0,Colonial,Plymouth MA,-70.6672621,41.9584457
2704,2806,95064,MA,Princeton,Ladies' Reading Society,Ladies,NA,1858,1862,NA,NA,0,NA,0,NA,Princeton MA,-71.877296,42.4487019
2705,2812,3059,MA,Princeton,Ladies' Circulating Library,Ladies,NA,1875,1875,NA,1875,754,1875,754,NA,Princeton MA,-71.877296,42.4487019
2706,754,3058,MA,Princeton,The Gill Library,Socl,NA,1793,NA,1813,1793,500,1793,500,NA,Princeton MA,-71.877296,42.4487019
